instance_key,uid,name,path,level,parent_uid
EMIS,u3E0n7lDnOA,"Angal Lower Parish",/KJPN4PduBWe/ToANlYyRiKb/Xjc0LDFa5gW/GDfVHitWE3g/llVhib3aoJe/u3E0n7lDnOA,6,llVhib3aoJe
EMIS,jjVYtQMmSKI,"Angar Parish",/KJPN4PduBWe/ToANlYyRiKb/A4aGXEfdb8P/x6VPaGLg6q1/j0ASCL5gN3o/jjVYtQMmSKI,6,j0ASCL5gN3o
EMIS,k8cjof0EFpb,"Angarom Parish",/KJPN4PduBWe/DmeAF6ZFSzz/WiVj4bEhX4P/YpQyE8oBqG8/PzBhoCO9Kh8/k8cjof0EFpb,6,PzBhoCO9Kh8
EMIS,FOS0y0WpHhM,"Angaya Parish",/KJPN4PduBWe/yXncUmqtQYF/Gwk4wkLz7EW/wsewxcNH3y2/Anb2BySBeLP/FOS0y0WpHhM,6,Anb2BySBeLP
EMIS,KSy8iGsGajb,"Angayiki Parish",/KJPN4PduBWe/n90wmiOocDw/JyZJhGXKeEq/hYG3R7JZ67R/PfQn5EuMhjD/KSy8iGsGajb,6,PfQn5EuMhjD
EMIS,ocFbGJzHHJX,"Angazi Parish",/KJPN4PduBWe/ToANlYyRiKb/yKjxFBHrGgw/YSFmAjdcrQU/IEQz8yJNMnX/ocFbGJzHHJX,6,IEQz8yJNMnX
EMIS,Qz7nVtc9chU,"Angerepo Parish",/KJPN4PduBWe/rn2uTdRyUbh/cSrCFjPKqcG/i11SZTLQap4/JZ3TytKHvcl/Qz7nVtc9chU,6,JZ3TytKHvcl
EMIS,TkpYLkL6JjF,"Angetta Parish",/KJPN4PduBWe/n90wmiOocDw/p7EEgDEX3jT/soxn2fd2is1/T1ZBKTAVg4X/TkpYLkL6JjF,6,T1ZBKTAVg4X
EMIS,feAYAVBdXEi,"Angic Parish",/KJPN4PduBWe/n90wmiOocDw/Y4LV8xqkv6J/yuZ66tsFybX/YRTZEQCv1PR/feAYAVBdXEi,6,YRTZEQCv1PR
EMIS,FcfsiPrWFb0,"Angodi Parish",/KJPN4PduBWe/DmeAF6ZFSzz/WiVj4bEhX4P/YpQyE8oBqG8/z9izemFi8Qs/FcfsiPrWFb0,6,z9izemFi8Qs
EMIS,c8KW7AirZ9G,"Angodingod Parish",/KJPN4PduBWe/rn2uTdRyUbh/cSrCFjPKqcG/i11SZTLQap4/GvAc2dl3DfC/c8KW7AirZ9G,6,GvAc2dl3DfC
EMIS,e3vfJfnip5s,"Angol Parish",/KJPN4PduBWe/ToANlYyRiKb/A4aGXEfdb8P/x6VPaGLg6q1/UivW7gTQLES/e3vfJfnip5s,6,UivW7gTQLES
EMIS,YscH9Yo0hXd,"Angole(Awere Subcounty) Parish",/KJPN4PduBWe/yXncUmqtQYF/aBrjuZk0W31/ehlCmFnbce9/SUCaBwNMHAI/YscH9Yo0hXd,6,SUCaBwNMHAI
EMIS,SbPARlF2yxd,"Angole(Wera Subcounty) Parish",/KJPN4PduBWe/rn2uTdRyUbh/TM6ccNxawqy/qUhuL9OJHWh/e7FNGCD95EI/SbPARlF2yxd,6,e7FNGCD95EI
EMIS,h72Xtu8IzvI,"Angolebwal(Acowa Subcounty) Parish",/KJPN4PduBWe/rn2uTdRyUbh/mvN9LBbpf7X/xDMjY0z6k2n/t0XYuEU4iqm/h72Xtu8IzvI,6,t0XYuEU4iqm
EMIS,bHisUxK4Sz5,"Angolebwal(Morulem Subcounty) Parish",/KJPN4PduBWe/uN4gXUciDZ8/NREoMszwQZW/SyQ5EM0LXrU/YzgCzwkOJLN/bHisUxK4Sz5,6,YzgCzwkOJLN
EMIS,RdwgBlxuBl7,"Angoltok(Abako Subcounty) Parish",/KJPN4PduBWe/n90wmiOocDw/p7EEgDEX3jT/soxn2fd2is1/IY2R34kEofs/RdwgBlxuBl7,6,IY2R34kEofs
EMIS,EmR7V2A3Uqy,"Angoltok(Anyara Subcounty) Parish",/KJPN4PduBWe/rn2uTdRyUbh/aHeWo2xvYfD/N3Fx3f2XHYS/Hjm1ts9bHTc/EmR7V2A3Uqy,6,Hjm1ts9bHTc
EMIS,fw2xXqk9B1y,"Angwenya Parish",/KJPN4PduBWe/n90wmiOocDw/wMQ25dybdgH/JQS5nqalLHt/F0oTeW1Sqgv/fw2xXqk9B1y,6,F0oTeW1Sqgv
EMIS,UHI7RoDNDsy,"Angwetangwet Parish",/KJPN4PduBWe/n90wmiOocDw/Lj8t70RYnEt/Ku3UkPGHQ7U/FldPzwXnjfK/UHI7RoDNDsy,6,FldPzwXnjfK
EMIS,oTbqWsdTP4f,"Aninata Parish",/KJPN4PduBWe/uN4gXUciDZ8/NREoMszwQZW/SyQ5EM0LXrU/aQxpTlacfqR/oTbqWsdTP4f,6,aQxpTlacfqR
EMIS,NGG0BAyK2Jy,"Anipi Parish",/KJPN4PduBWe/ToANlYyRiKb/WcB3kLlgRTb/DoqDOSg4uWw/GW4IzvX16tZ/NGG0BAyK2Jy,6,GW4IzvX16tZ
EMIS,TRCNeYbZ8rA,"Anwangi(Kwera Subcounty) Parish",/KJPN4PduBWe/n90wmiOocDw/wMQ25dybdgH/JQS5nqalLHt/oOndOLnxBwq/TRCNeYbZ8rA,6,oOndOLnxBwq
EMIS,F96c8Kkz2IK,"Anwangi(Nambieso Subcounty) Parish",/KJPN4PduBWe/n90wmiOocDw/gCN6sU5BjlR/YQofQVGhwAl/fJIbsMWIqvm/F96c8Kkz2IK,6,fJIbsMWIqvm
EMIS,z0H9ehcrIA8,"Anyacota Parish",/KJPN4PduBWe/n90wmiOocDw/wMQ25dybdgH/JQS5nqalLHt/wu26nVF2rFR/z0H9ehcrIA8,6,wu26nVF2rFR
EMIS,YH7bLMxPeuB,"Anyanga Parish",/KJPN4PduBWe/n90wmiOocDw/p7EEgDEX3jT/soxn2fd2is1/ZA3LBUpRxvi/YH7bLMxPeuB,6,ZA3LBUpRxvi
EMIS,NgoBJT7igcW,"Anyangapuc Parish",/KJPN4PduBWe/n90wmiOocDw/Lj8t70RYnEt/Ku3UkPGHQ7U/MJkeIaUfKqI/NgoBJT7igcW,6,MJkeIaUfKqI
EMIS,PcxFPBoU7zd,"Anyara(Adumi Subcounty) Parish",/KJPN4PduBWe/ToANlYyRiKb/WcB3kLlgRTb/DoqDOSg4uWw/loOLqOVYNm9/PcxFPBoU7zd,6,loOLqOVYNm9
EMIS,L5U8OSXs654,"Anyara(Anyara Subcounty) Parish",/KJPN4PduBWe/rn2uTdRyUbh/aHeWo2xvYfD/N3Fx3f2XHYS/Hjm1ts9bHTc/L5U8OSXs654,6,Hjm1ts9bHTc
EMIS,MSg6zQyVwQ1,"Anyavu Parish",/KJPN4PduBWe/ToANlYyRiKb/WcB3kLlgRTb/viHdGLaij6G/MIhYI1UwwMw/MSg6zQyVwQ1,6,MIhYI1UwwMw
EMIS,tCghbZuRwS5,"Anyeke Parish",/KJPN4PduBWe/n90wmiOocDw/xpIFdCMhVHG/AvtLMZ8q4ez/ZBe7SvBC4e6/tCghbZuRwS5,6,ZBe7SvBC4e6
EMIS,Fo1ZRbOzw44,"Anyit Parish",/KJPN4PduBWe/n90wmiOocDw/p7EEgDEX3jT/soxn2fd2is1/IY2R34kEofs/Fo1ZRbOzw44,6,IY2R34kEofs
EMIS,N33VY7dxkzt,"Anyivu Parish",/KJPN4PduBWe/ToANlYyRiKb/WyR8Eetj7Uw/bAeEQRpZomY/LGnfNjyVIQR/N33VY7dxkzt,6,LGnfNjyVIQR
EMIS,U5UXiErtik4,"Anyola Parish",/KJPN4PduBWe/ToANlYyRiKb/A4aGXEfdb8P/x6VPaGLg6q1/UivW7gTQLES/U5UXiErtik4,6,UivW7gTQLES
EMIS,naPkgGDoWwn,"Anyomolyec Parish",/KJPN4PduBWe/n90wmiOocDw/xpIFdCMhVHG/AvtLMZ8q4ez/hWbz7QYuaRi/naPkgGDoWwn,6,hWbz7QYuaRi
EMIS,dTsPuFyxYq1,"Anyomorem Parish",/KJPN4PduBWe/n90wmiOocDw/Lj8t70RYnEt/Ku3UkPGHQ7U/MJkeIaUfKqI/dTsPuFyxYq1,6,MJkeIaUfKqI
EMIS,XaX3ngXYFam,"Anyufira Parish",/KJPN4PduBWe/ToANlYyRiKb/yKjxFBHrGgw/YSFmAjdcrQU/IEQz8yJNMnX/XaX3ngXYFam,6,IEQz8yJNMnX
EMIS,ShETapvVlx8,"Anywali Parish",/KJPN4PduBWe/n90wmiOocDw/ZuQHWOaFQVM/w2z5HQFFbPY/bY0J4KZy2NO/ShETapvVlx8,6,bY0J4KZy2NO
EMIS,iMANxudKTr5,"Anzu Parish",/KJPN4PduBWe/ToANlYyRiKb/WcB3kLlgRTb/DoqDOSg4uWw/K8u4i9uhnwW/iMANxudKTr5,6,K8u4i9uhnwW
EMIS,F39d4iDtKpU,"Anzuu (Vurra Subcounty) Parish",/KJPN4PduBWe/ToANlYyRiKb/WcB3kLlgRTb/viHdGLaij6G/ky99bitbP4Z/F39d4iDtKpU,6,ky99bitbP4Z
EMIS,I9S2Jbo1RaZ,"Aojabule Parish",/KJPN4PduBWe/rn2uTdRyUbh/cSrCFjPKqcG/i11SZTLQap4/CBFtk2zhHUw/I9S2Jbo1RaZ,6,CBFtk2zhHUw
EMIS,LheLu4q3n69,"Aornga Parish",/KJPN4PduBWe/n90wmiOocDw/gCN6sU5BjlR/YQofQVGhwAl/fJIbsMWIqvm/LheLu4q3n69,6,fJIbsMWIqvm
EMIS,DrikLAla5Jj,"Apa Parish",/KJPN4PduBWe/ToANlYyRiKb/iqsaGItA68C/lNCuzvl2tLj/nW2rpHlXmtK/DrikLAla5Jj,6,nW2rpHlXmtK
EMIS,g5WRzKV63Yk,"Apach Parish",/KJPN4PduBWe/n90wmiOocDw/Y4LV8xqkv6J/yuZ66tsFybX/HTK99u5ioZy/g5WRzKV63Yk,6,HTK99u5ioZy
EMIS,ZrJkYrBR16i,"Apado Parish",/KJPN4PduBWe/n90wmiOocDw/p7EEgDEX3jT/soxn2fd2is1/I4KCZcFBpKG/ZrJkYrBR16i,6,I4KCZcFBpKG
EMIS,GmcduAmQlkP,"Apala Parish",/KJPN4PduBWe/n90wmiOocDw/Y4LV8xqkv6J/yuZ66tsFybX/NYuLJ3RVofk/GmcduAmQlkP,6,NYuLJ3RVofk
EMIS,ShmvRo3X8PT,"Apalepe Ward Parish",/KJPN4PduBWe/n90wmiOocDw/ZuQHWOaFQVM/w2z5HQFFbPY/xlAiS1ae6Af/ShmvRo3X8PT,6,xlAiS1ae6Af
EMIS,ydXJpFVXG9Z,"Apama Parish",/KJPN4PduBWe/rn2uTdRyUbh/aj4hsYK3dVm/QRniz3m12CL/qfeK5499YE7/ydXJpFVXG9Z,6,qfeK5499YE7
EMIS,HEcnubWzljY,"Apanylongo Parish",/KJPN4PduBWe/n90wmiOocDw/Lj8t70RYnEt/Z6jOVYoS7Le/kQC82MEQIvT/HEcnubWzljY,6,kQC82MEQIvT
EMIS,nZazKkstmFB,"Apapa Parish",/KJPN4PduBWe/DmeAF6ZFSzz/WiVj4bEhX4P/YpQyE8oBqG8/ki2VaButqMQ/nZazKkstmFB,6,ki2VaButqMQ
EMIS,AAy155Mi8Ft,"Apapai Parish",/KJPN4PduBWe/rn2uTdRyUbh/cSrCFjPKqcG/i11SZTLQap4/ViTfqdZgE2W/AAy155Mi8Ft,6,ViTfqdZgE2W
EMIS,PrPdFsDapxJ,"Aparisa Parish",/KJPN4PduBWe/rn2uTdRyUbh/cSrCFjPKqcG/i11SZTLQap4/i8DfYkEe9Ga/PrPdFsDapxJ,6,i8DfYkEe9Ga
EMIS,RBhrSRSs2hX,"Aparisa(Asamuk Subcounty) Parish",/KJPN4PduBWe/rn2uTdRyUbh/TM6ccNxawqy/qUhuL9OJHWh/rEmgMBFWNxr/RBhrSRSs2hX,6,rEmgMBFWNxr
EMIS,m6ytYOvjuLz,"Aparisa(Tubur Subcounty) Parish",/KJPN4PduBWe/rn2uTdRyUbh/srmGjHrpVE5/c25qRvx0b0Z/cE1zC4eelwD/m6ytYOvjuLz,6,cE1zC4eelwD
EMIS,SpxS42JXdfl,"Apeduru Parish",/KJPN4PduBWe/rn2uTdRyUbh/TM6ccNxawqy/qUhuL9OJHWh/O83bcmVOeOy/SpxS42JXdfl,6,O83bcmVOeOy
EMIS,Nwji9G9d2x2,"Apeitolim Parish",/KJPN4PduBWe/uN4gXUciDZ8/EDhGji3EteB/fV3JXoeHyKw/xqdvBBJPEsk/Nwji9G9d2x2,6,xqdvBBJPEsk
EMIS,N6YbFYXLwmv,"Apenyoweo Parish",/KJPN4PduBWe/n90wmiOocDw/wMQ25dybdgH/JQS5nqalLHt/wu26nVF2rFR/N6YbFYXLwmv,6,wu26nVF2rFR
EMIS,UAaicRRfWd3,"Aperkira Parish",/KJPN4PduBWe/rn2uTdRyUbh/QoRZB7xc3j9/PUyNDCs6OkV/gp7Uz8fwu23/UAaicRRfWd3,6,gp7Uz8fwu23
EMIS,YXdGStqXam3,"Apiioguro Parish",/KJPN4PduBWe/n90wmiOocDw/Y4LV8xqkv6J/yuZ66tsFybX/NYuLJ3RVofk/YXdGStqXam3,6,NYuLJ3RVofk
EMIS,pNYBlB6nI82,"Apire Parish",/KJPN4PduBWe/n90wmiOocDw/gCN6sU5BjlR/YQofQVGhwAl/WoNw1cfI6QF/pNYBlB6nI82,6,WoNw1cfI6QF
EMIS,yM6bWvUJK4J,"Apoi Parish",/KJPN4PduBWe/n90wmiOocDw/JyZJhGXKeEq/MxlrhFbwmzK/frGOo5VaLWP/yM6bWvUJK4J,6,frGOo5VaLWP
EMIS,TLSaDMo5MUQ,"Apoka Parish",/KJPN4PduBWe/n90wmiOocDw/Lj8t70RYnEt/Z6jOVYoS7Le/zuc46mrwazu/TLSaDMo5MUQ,6,zuc46mrwazu
EMIS,TRIeh9WkR2U,"Apokor(Mella Subcounty) Parish",/KJPN4PduBWe/DmeAF6ZFSzz/KhT80mlwJ3Y/JyUAAhCCr2W/aKIzOHNtKAF/TRIeh9WkR2U,6,aKIzOHNtKAF
EMIS,yYatLaldTMI,"Apokor(Merikit Subcounty) Parish",/KJPN4PduBWe/DmeAF6ZFSzz/KhT80mlwJ3Y/JyUAAhCCr2W/yUy9SU1xZic/yYatLaldTMI,6,yUy9SU1xZic
EMIS,FrGDnd2JHMP,"Apopong Parish",/KJPN4PduBWe/rn2uTdRyUbh/tdZbtg9sZkO/Pf8NPQB7A7K/ERBPumWfX4z/FrGDnd2JHMP,6,ERBPumWfX4z
EMIS,aq0fHBuO1ww,"Apopong Parish",/KJPN4PduBWe/DmeAF6ZFSzz/WiVj4bEhX4P/YpQyE8oBqG8/A5nf4YARnYV/aq0fHBuO1ww,6,A5nf4YARnYV
EMIS,w291aMIJZAw,"Apua Parish",/KJPN4PduBWe/n90wmiOocDw/Lj8t70RYnEt/Z6jOVYoS7Le/P8TlQUbldxU/w291aMIJZAw,6,P8TlQUbldxU
EMIS,oUIHFyj94Z6,"Apuce Parish",/KJPN4PduBWe/n90wmiOocDw/Lj8t70RYnEt/Z6jOVYoS7Le/P8TlQUbldxU/oUIHFyj94Z6,6,P8TlQUbldxU
EMIS,ONCfFQMrisv,"Apuru Parish",/KJPN4PduBWe/n90wmiOocDw/Y4LV8xqkv6J/yuZ66tsFybX/HTK99u5ioZy/ONCfFQMrisv,6,HTK99u5ioZy
EMIS,QzMguFudbyc,"Apuuton Parish",/KJPN4PduBWe/rn2uTdRyUbh/cSrCFjPKqcG/i11SZTLQap4/i8DfYkEe9Ga/QzMguFudbyc,6,i8DfYkEe9Ga
EMIS,Bshi5FU5HkT,"Apwor Parish",/KJPN4PduBWe/yXncUmqtQYF/aBrjuZk0W31/ehlCmFnbce9/Plm7cGDFWkF/Bshi5FU5HkT,6,Plm7cGDFWkF
EMIS,LKSYIN3U6vc,"Apyara Parish",/KJPN4PduBWe/yXncUmqtQYF/xy0M4HhjXtD/StQcQsGYdz1/b8GEsw6FSsq/LKSYIN3U6vc,6,b8GEsw6FSsq
EMIS,EyxGjCGM0Ss,"Apye Parish",/KJPN4PduBWe/n90wmiOocDw/wMQ25dybdgH/JQS5nqalLHt/HIwCAP46Wfh/EyxGjCGM0Ss,6,HIwCAP46Wfh
EMIS,rq3fhSPLCn9,"Apyennyang Parish",/KJPN4PduBWe/n90wmiOocDw/wMQ25dybdgH/JQS5nqalLHt/oOndOLnxBwq/rq3fhSPLCn9,6,oOndOLnxBwq
EMIS,xEqd0EJ5zZG,"Apyetta Parish",/KJPN4PduBWe/yXncUmqtQYF/xy0M4HhjXtD/StQcQsGYdz1/b8GEsw6FSsq/xEqd0EJ5zZG,6,b8GEsw6FSsq
EMIS,E8cqAbtcxsY,"Aralam Parish",/KJPN4PduBWe/LSCoCf6ibP8/e8m9ZYMRoeR/iYVSxR1mvET/C2u6gVK2d0g/E8cqAbtcxsY,6,C2u6gVK2d0g
EMIS,HVYXLG5jDqX,"Aramita Parish",/KJPN4PduBWe/n90wmiOocDw/xpIFdCMhVHG/AvtLMZ8q4ez/WccRWlVxEVQ/HVYXLG5jDqX,6,WccRWlVxEVQ
EMIS,lu39Ztj6L79,"Arapai Parish",/KJPN4PduBWe/rn2uTdRyUbh/srmGjHrpVE5/qOuUEzeHcEw/QGwLgiGGvDk/lu39Ztj6L79,6,QGwLgiGGvDk
EMIS,gYCjh7u5OIe,"Ararak Parish",/KJPN4PduBWe/rn2uTdRyUbh/QoRZB7xc3j9/PUyNDCs6OkV/gnWLrY8AzgW/gYCjh7u5OIe,6,gnWLrY8AzgW
EMIS,d1hVHHLR63k,"Arasi Parish",/KJPN4PduBWe/ToANlYyRiKb/QYiQ2KqgCxj/IWyZ8SIUBMF/RExc9XN3eQ8/d1hVHHLR63k,6,RExc9XN3eQ8
EMIS,ITnuk1alo2s,"Arembwola Parish",/KJPN4PduBWe/uN4gXUciDZ8/NREoMszwQZW/SyQ5EM0LXrU/aQxpTlacfqR/ITnuk1alo2s,6,aQxpTlacfqR
EMIS,eDcxN4S78Do,"Aremo Parish",/KJPN4PduBWe/uN4gXUciDZ8/NREoMszwQZW/SyQ5EM0LXrU/YzgCzwkOJLN/eDcxN4S78Do,6,YzgCzwkOJLN
EMIS,iaPFuHP9h6E,"Aria Parish",/KJPN4PduBWe/ToANlYyRiKb/W1JM2Qdhcv3/FzwEQSijllI/RRxA8Kk0GBU/iaPFuHP9h6E,6,RRxA8Kk0GBU
EMIS,xeaXqPDCquO,"Ariba Parish",/KJPN4PduBWe/n90wmiOocDw/xpIFdCMhVHG/AvtLMZ8q4ez/cpdy4YSoIQn/xeaXqPDCquO,6,cpdy4YSoIQn
EMIS,Af54cfcymcT,"Aridai(Lotukei Subcounty) Parish",/KJPN4PduBWe/uN4gXUciDZ8/NREoMszwQZW/SyQ5EM0LXrU/R3gfJmmVEq6/Af54cfcymcT,6,R3gfJmmVEq6
EMIS,VP1Rnq3E62X,"Aridai(Okungur Subcounty) Parish",/KJPN4PduBWe/rn2uTdRyUbh/mvN9LBbpf7X/xDMjY0z6k2n/wmQcuojFx6p/VP1Rnq3E62X,6,wmQcuojFx6p
EMIS,MDjT5zBtWiA,"Aridi Parish",/KJPN4PduBWe/n90wmiOocDw/wMQ25dybdgH/JQS5nqalLHt/KfCqofEu1kM/MDjT5zBtWiA,6,KfCqofEu1kM
EMIS,bivvqdRQamT,"Ariet Parish",/KJPN4PduBWe/rn2uTdRyUbh/saT18HClZoz/IxeABCtX4yC/cdLLK5GSIdV/bivvqdRQamT,6,cdLLK5GSIdV
EMIS,Nii9VpSd277,"Ariguyi Parish",/KJPN4PduBWe/ToANlYyRiKb/W1JM2Qdhcv3/FzwEQSijllI/P9hrOiHyAHz/Nii9VpSd277,6,P9hrOiHyAHz
EMIS,aebUAwEqVXG,"Aringa Parish",/KJPN4PduBWe/ToANlYyRiKb/W1JM2Qdhcv3/FzwEQSijllI/RRxA8Kk0GBU/aebUAwEqVXG,6,RRxA8Kk0GBU
EMIS,n5F2Egk6VR6,"Aringa Parish",/KJPN4PduBWe/yXncUmqtQYF/aBrjuZk0W31/ehlCmFnbce9/Plm7cGDFWkF/n5F2Egk6VR6,6,Plm7cGDFWkF
EMIS,zsXSyZ3IPgV,"Aringajobi Parish",/KJPN4PduBWe/ToANlYyRiKb/E5O2EgbhVyG/DtSHCs7tAJ1/EFbk5yqGHkP/zsXSyZ3IPgV,6,EFbk5yqGHkP
EMIS,uyUEbz9y38T,"Aripia Parish",/KJPN4PduBWe/ToANlYyRiKb/yKjxFBHrGgw/YSFmAjdcrQU/eAvexvVjXXA/uyUEbz9y38T,6,eAvexvVjXXA
EMIS,Hbds2RbWWFG,"Arivu Parish",/KJPN4PduBWe/ToANlYyRiKb/WcB3kLlgRTb/DoqDOSg4uWw/dvx3WvwA9nX/Hbds2RbWWFG,6,dvx3WvwA9nX
EMIS,nxy7vO8x2EC,"Ariwara Parish",/KJPN4PduBWe/ToANlYyRiKb/WcB3kLlgRTb/DoqDOSg4uWw/dvx3WvwA9nX/nxy7vO8x2EC,6,dvx3WvwA9nX
EMIS,uDtPUn5bSaM,"Aroi Parish",/KJPN4PduBWe/ToANlYyRiKb/WyR8Eetj7Uw/bAeEQRpZomY/hZgKYy0KD85/uDtPUn5bSaM,6,hZgKYy0KD85
EMIS,qInSdM86mh8,"Aromi Parish",/KJPN4PduBWe/n90wmiOocDw/ZuQHWOaFQVM/w2z5HQFFbPY/tw65TiDdjdi/qInSdM86mh8,6,tw65TiDdjdi
EMIS,L8BB7NaeFkt,"Arra Parish",/KJPN4PduBWe/ToANlYyRiKb/W0kQBddyGyh/DlWICmN329w/sbdAveDAcue/L8BB7NaeFkt,6,sbdAveDAcue
EMIS,AcD6LU3rRFj,"Arubaku Parish",/KJPN4PduBWe/ToANlYyRiKb/W1JM2Qdhcv3/FzwEQSijllI/MAvzZbrN92w/AcD6LU3rRFj,6,MAvzZbrN92w
EMIS,JQEabpnpOGj,"Arunga Parish",/KJPN4PduBWe/ToANlYyRiKb/W1JM2Qdhcv3/FzwEQSijllI/P9hrOiHyAHz/JQEabpnpOGj,6,P9hrOiHyAHz
EMIS,Iz2csl2tYJt,"Arute Parish",/KJPN4PduBWe/rn2uTdRyUbh/TM6ccNxawqy/qUhuL9OJHWh/wjCf0J4l4xR/Iz2csl2tYJt,6,wjCf0J4l4xR
EMIS,hPbCXyzgP0i,"Arwot Parish",/KJPN4PduBWe/n90wmiOocDw/ZuQHWOaFQVM/w2z5HQFFbPY/lnuAGQZpJO6/hPbCXyzgP0i,6,lnuAGQZpJO6
EMIS,WuUPAFCmR0x,"Arwotcek Parish",/KJPN4PduBWe/n90wmiOocDw/ZuQHWOaFQVM/w2z5HQFFbPY/ZvKLjuT1TNW/WuUPAFCmR0x,6,ZvKLjuT1TNW
EMIS,SZJTajSAyTL,"Arwotngo Parish",/KJPN4PduBWe/n90wmiOocDw/aXjub1BYn1y/uAmyexH3IpN/wArMrPxQ8Em/SZJTajSAyTL,6,wArMrPxQ8Em
EMIS,qRNggVero01,"Arwotomito Parish",/KJPN4PduBWe/n90wmiOocDw/Lj8t70RYnEt/Z6jOVYoS7Le/P8TlQUbldxU/qRNggVero01,6,P8TlQUbldxU
EMIS,huWQQy54WBk,"Asamuk Parish",/KJPN4PduBWe/rn2uTdRyUbh/TM6ccNxawqy/qUhuL9OJHWh/rEmgMBFWNxr/huWQQy54WBk,6,rEmgMBFWNxr
EMIS,RtgH5jEJ7KK,"Asamuk Town Board Parish",/KJPN4PduBWe/rn2uTdRyUbh/TM6ccNxawqy/qUhuL9OJHWh/rEmgMBFWNxr/RtgH5jEJ7KK,6,rEmgMBFWNxr
EMIS,docCynDsZ2t,"Asilang(Abarilela Subcounty) Parish",/KJPN4PduBWe/rn2uTdRyUbh/TM6ccNxawqy/qUhuL9OJHWh/wjCf0J4l4xR/docCynDsZ2t,6,wjCf0J4l4xR
EMIS,QtgTJb6OxPq,"Asilang(Atiira Subcounty) Parish",/KJPN4PduBWe/rn2uTdRyUbh/zJfpujxC1kD/KNPVL257sX3/shIed0W2hlB/QtgTJb6OxPq,6,shIed0W2hlB
EMIS,EZtzxGsCROb,"Asinge(Kwapa Subcounty) Parish",/KJPN4PduBWe/DmeAF6ZFSzz/KhT80mlwJ3Y/JyUAAhCCr2W/kAEFWRJiF4M/EZtzxGsCROb,6,kAEFWRJiF4M
EMIS,KH9ekxl5NYl,"Asinge(Malaba Town Council) Parish",/KJPN4PduBWe/DmeAF6ZFSzz/KhT80mlwJ3Y/JyUAAhCCr2W/K37NuFmIwLM/KH9ekxl5NYl,6,K37NuFmIwLM
EMIS,xIdSd8ZPjYn,"Asunga Parish",/KJPN4PduBWe/ToANlYyRiKb/iqsaGItA68C/nDE4TWIlT2y/tSqRlZaEerb/xIdSd8ZPjYn,6,tSqRlZaEerb
EMIS,K6Ulv0dq8I8,"Asuret Parish",/KJPN4PduBWe/rn2uTdRyUbh/cSrCFjPKqcG/i11SZTLQap4/GvAc2dl3DfC/K6Ulv0dq8I8,6,GvAc2dl3DfC
EMIS,VbsEItz1lO4,"Aswii Parish",/KJPN4PduBWe/rn2uTdRyUbh/zJfpujxC1kD/KNPVL257sX3/nffZS6pdMhZ/VbsEItz1lO4,6,nffZS6pdMhZ
EMIS,Jhnm3HT9HSS,"Ataboo Parish",/KJPN4PduBWe/ToANlYyRiKb/QYiQ2KqgCxj/IWyZ8SIUBMF/gCVodI7bO9l/Jhnm3HT9HSS,6,gCVodI7bO9l
EMIS,eh5VXlfhx2H,"Atabu Parish",/KJPN4PduBWe/n90wmiOocDw/wMQ25dybdgH/JQS5nqalLHt/uORouhNAbq5/eh5VXlfhx2H,6,uORouhNAbq5
EMIS,ePYm3ePPDYT,"Atana Parish",/KJPN4PduBWe/n90wmiOocDw/JyZJhGXKeEq/MxlrhFbwmzK/UzDsFP0I0JV/ePYm3ePPDYT,6,UzDsFP0I0JV
EMIS,sxNRkccV0tN,"Atangwata Parish",/KJPN4PduBWe/n90wmiOocDw/aXjub1BYn1y/uAmyexH3IpN/FxAEUJSVqzc/sxNRkccV0tN,6,FxAEUJSVqzc
EMIS,mAOihn67MgP,"Atapar Parish",/KJPN4PduBWe/rn2uTdRyUbh/aj4hsYK3dVm/QRniz3m12CL/f7cc8BklNoP/mAOihn67MgP,6,f7cc8BklNoP
EMIS,oLM7ftwmrvA,"Atece Parish",/KJPN4PduBWe/yXncUmqtQYF/ztIyIYAzFKp/S2jpKJZLT9Q/GOPBaZieWV1/oLM7ftwmrvA,6,GOPBaZieWV1
EMIS,KraOzF2IjEL,"Atego Parish",/KJPN4PduBWe/n90wmiOocDw/xpIFdCMhVHG/AvtLMZ8q4ez/jsnhoLUzhDg/KraOzF2IjEL,6,jsnhoLUzhDg
EMIS,pxHTwHhAJQh,"Atek Parish",/KJPN4PduBWe/n90wmiOocDw/xpIFdCMhVHG/AvtLMZ8q4ez/jsnhoLUzhDg/pxHTwHhAJQh,6,jsnhoLUzhDg
EMIS,kQ0UQPdDyKS,"Atekober Parish",/KJPN4PduBWe/n90wmiOocDw/xpIFdCMhVHG/AvtLMZ8q4ez/ZBe7SvBC4e6/kQ0UQPdDyKS,6,ZBe7SvBC4e6
EMIS,oIjdKZkSASi,"Aten Parish",/KJPN4PduBWe/rn2uTdRyUbh/TM6ccNxawqy/qUhuL9OJHWh/e7FNGCD95EI/oIjdKZkSASi,6,e7FNGCD95EI
EMIS,bKy0GjqoOIP,"Aterai Parish",/KJPN4PduBWe/uN4gXUciDZ8/aPZzL4CyBTg/gsMQbtzPvWK/JFjxxRW6DuB/bKy0GjqoOIP,6,JFjxxRW6DuB
